productID,UPC,productName,quantityNeeded,quantityOnHand,minimumQuantity,brandName,category,storageLocation,store,addressLine1,addressLine2,city,stateAbbrev,zipCode
509861,15984524763,PISTACHIO MUFFINS,2,0,1,REDNER'S WAREHOUSE MARKETS,"Croissants, Sweet Rolls, Muffins & Other Pastries",Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
1015765,16000135642,"CHOCOLATE PEANUT BUTTER BROWNIE MIX WITH PEANUT BUTTER TOPPING MUG TREATS, CHOCOLATE PEANUT BUTTER",2,1,2,"General Mills, Inc.","Cake, Cookie & Cupcake Mixes",Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
608864,16000424142,Betty Crocker SpongeBob Fruit Flavored Snacks 10 Count,2,2,1,GENERAL MILLS SALES INC.,Snacks,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
999955,16000437128,"HAMBURGER HELPER, ULTIMATE THREE CHEESE MARINARA PASTA & SAUCE MIX",3,1,2,"General Mills, Inc.",Pasta Dinners,Pantry,Walmart,220 N Adair St,null,Cornelius,OR,97113
521487,17077034050,ORGANIC WHOLE MILK KEFIR CULTURED MILK SMOOTHIE,1,2,1,Lifeway Foods Inc.,Yogurt,Refrigerator,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
799515,17400140755,BOIL-IN-BAG 100% TRI-COLOR QUINOA,1,2,1,Riviana Foods Inc.,Other Grains & Seeds,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
1014243,18000785438,"RAW COOKIE DOUGH, CHOCOLATE CHIP WITH ORANGE MORSELS",2,1,1,"General Mills, Inc.",Crusts & Dough,Refrigerator,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
551955,18053760734,CHICKEN TORTILLA SOUP,2,1,1,The Harris Soup Company,Other Soups,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
980869,18627104728,"PLANT-POWERED BAR, HONEY PECAN BAKLAVA",2,2,2,Kashi International Corporation,"Snack, Energy & Granola Bars",Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
577659,18894114666,PRE-SIFTED ALL-PURPOSE BLEACHED ENRICHED FLOUR,2,2,1,"Big Y Foods, Inc.",Flours & Corn Meal,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
1012565,18894306900,"VERMONT SHARP WHITE CHEDDAR CHEESE, VERMONT SHARP WHITE CHEDDAR",1,2,1,"Big Y Foods, Inc.",Cheese,Refrigerator,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
668324,18894332398,"NO SUGAR ADDED ARTIFICIALLY SWEETENED FRUIT COCKTAIL IN WATER, SWEETENED",1,1,1,"Big Y Foods, Inc.",Canned Fruit,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
876938,18894461210,"SEEDED RYE DELI STYLE ENRICHED BREAD, SEEDED RYE",2,0,1,"Big Y Foods, Inc.",Breads & Buns,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
1029187,18894561231,"YELLOW POPCORN, YELLOW",2,0,1,"Big Y Foods, Inc.","Popcorn, Peanuts, Seeds & Related Snacks",Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
632988,18894705796,SWEET & SALTY MICROWAVE KETTLE CORN,2,1,1,"Big Y Foods, Inc.","Popcorn, Peanuts, Seeds & Related Snacks",Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
417972,20601409088,"HEINEN'S, HONEY WHEAT PRETZEL BRAIDS",2,2,1,HEINEN'S,"Chips, Pretzels & Snacks",Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
595725,20700006355,PUMPKIN PIE NATURALLY FLAVORED TEA,2,1,1,"Redco Foods, Inc.",Tea Bags,Pantry,Whole Foods Market,9940 NE Cornell Rd,null,Hillsboro,OR,97124
981553,21000050734,REAL MAYONNAISE,2,1,1,Kraft Heinz Foods Company,Salad Dressing & Mayonnaise,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
551226,21130100903,MEATLOAF WITH MASHED POTATOES,2,1,2,"Safeway, Inc.",Other Deli,Refrigerator,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
551290,21130104017,LASAGNA WITH MEAT SAUCE,2,0,1,"Safeway, Inc.",Frozen Dinners & Entrees,Chest Freezer,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
1061247,21130139392,"SUGAR COOKIES, SUGAR",2,1,1,"Safeway, Inc.",Cookies & Biscuits,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
985415,21130156566,"SPICY JAMBALAYA WITH SAUSAGE, WHITE MEAT CHICKEN, APPLEWOOD SMOKED BACON & UNCURED HAM, SPICY",1,2,1,"Safeway, Inc.",Other Soups,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
604392,21130233588,"STRAWBERRY FLAVORED SPARKLING WATER BEVERAGE, STRAWBERRY",1,2,1,"Safeway, Inc.",Water,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
418056,21130252404,"DIET COLA SODA, COLA",1,2,1,"Safeway, Inc.",Soda,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
556174,21130313211,JUICE COCKTAIL FROM CONCENTRATE,3,2,2,"Safeway, Inc.","Fruit & Vegetable Juice, Nectars & Fruit Drinks",Pantry,Whole Foods Market,9940 NE Cornell Rd,null,Hillsboro,OR,97124
567579,21130316168,VEGETABLE JUICE,2,1,2,"Safeway, Inc.","Fruit & Vegetable Juice, Nectars & Fruit Drinks",Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
588739,21130334766,ALKALINE WATER+ELECTROLYTES,2,2,1,"Safeway, Inc.",Water,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
658630,21130335244,NO SALT ADDED SLICED BEETS,1,2,1,"Safeway, Inc.",Canned Vegetables,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
714152,21130372348,"HOMESTYLE MINESTRONE SOUP, HOMESTYLE",2,0,1,"Safeway, Inc.",Canned Soup,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
386486,21130495573,TURKEY GRAVY,2,1,2,"Safeway, Inc.",Gravy Mix,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
458352,21130501694,FROSTED BROWN SUGAR & CINNAMON TOASTER PASTRIES,3,1,2,"Safeway, Inc.","Croissants, Sweet Rolls, Muffins & Other Pastries",Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
650700,21131000103,"BROCCOLI CHEDDAR & POTATO POT PIE PREMIUM VEGETABLES WITH CREAMY CHEDDAR CHEESE, BROCCOLI CHEDDAR & POTATO",3,1,2,Marie Callender's Retail Foods,Frozen Dinners & Entrees,Refrigerator-Freezer,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
755934,21131590055,"MARIE CALLENDERS Vermont White Cheddar Macaroni And Cheese Bake, 24 OZ",2,0,1,Conagra Brands,Dough Based Products / Meals,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
439615,21140023988,"WINN-DIXIE, FIBER MAX BROWNIE BAR, CHOCOLATE FUDGE",2,1,1,"Winn-Dixie Stores, Inc.","Cakes, Cupcakes, Snack Cakes",Pantry,Whole Foods Market,9940 NE Cornell Rd,null,Hillsboro,OR,97124
647444,21140143310,"TOASTER PASTRIES, FROSTED BLUEBERRY, FROSTED BLUEBERRY",2,1,1,"Winn-Dixie Stores, Inc.","Croissants, Sweet Rolls, Muffins & Other Pastries",Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
359234,21140249340,QUICK GRITS,3,1,2,"Winn-Dixie Stores, Inc.",Cereal,Pantry,Walmart,220 N Adair St,null,Cornelius,OR,97113
652698,21908489049,"LARABAR, CRUNCHY NUT & SEED BAR, DARK CHOCOLATE ALMOND, DARK CHOCOLATE ALMOND",3,3,1,"Small Planet Foods, Inc.","Snack, Energy & Granola Bars",Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
912826,22014051021,"MANGO, SWEET POTATO, APRICOT FRUIT + VEGGIE APPLE SAUCE, MANGO, SWEET POTATO, APRICOT",2,2,1,Manzana Products Co Inc,Wholesome Snacks,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
942224,22961009380,"STRAWBERRY SYRUP, STRAWBERRY",2,0,1,Halcon Baker Inc.,Syrups & Molasses,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
912012,23000434088,"CHEESE CURLS, CHEESE",2,1,1,Pinnacle Foods Group LLC,Other Snacks,Pantry,Whole Foods Market,9940 NE Cornell Rd,null,Hillsboro,OR,97124
543977,23637410622,VERY BERRY SOUR BRITE CRAWLERS,2,0,1,NOT A BRANDED ITEM,Candy,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
415629,23637428658,MILK CHOCOLATE COVERED ALMONDS,3,3,1,"Holiday Candy Corp, Inc.","Popcorn, Peanuts, Seeds & Related Snacks",Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
540475,23700011176,CHICKEN WINGS,3,1,2,"Tyson Foods, Inc.",Frozen Appetizers & Hors D'oeuvres,Refrigerator-Freezer,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
503782,24100109678,CRISPY CRACKER CHIPS,3,2,2,"Sunshine Biscuits, Inc.","Chips, Pretzels & Snacks",Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
603699,24100440597,"SHARP CHEDDAR, PARMESAN BAKED SNACK CRACKERS, SHARP CHEDDAR, PARMESAN",2,1,2,"Sunshine Biscuits, Inc.",Flavored Snack Crackers,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
426493,24182157062,"EDEN, NORI SEA VEGETABLE",3,1,2,"Eden Foods, Inc.",Vegetable and Lentil Mixes,Pantry,Walmart,220 N Adair St,null,Cornelius,OR,97113
458859,24211312608,"NUESKE'S, BACON CHEDDAR BRATWURST, APPLEWOOD SMOKED",2,1,2,Nueske HiLLCrest Farm Meats,"Sausages, Hotdogs & Brats",Refrigerator,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
455099,24321930365,LACTOSE FREE SKIM FAT FREE MILK,1,2,1,Agropur Inc. Division Natrel USA,Milk,Refrigerator,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
486311,24732264455,SHRIMP WITH SAUCE,3,2,2,"Tampa Bay Fisheries, Inc.",Frozen Fish & Seafood,Refrigerator-Freezer,Target,"2295 SE Tualatin Valley Hwy,",null,Hillsboro,OR,97123
545513,24842121112,"BUITONI, CHICKEN & PROSCIUTTO TORTELLONI",3,2,2,"Nestle USA-Prepared Foods Division, Inc.",Pasta by Shape & Type,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
1048639,25293004474,"UNSWEETENED ALMONDMILK, UNSWEETENED",2,2,1,"Danone US, LLC",Plant Based Milk,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
967341,25293600379,"ORIGINAL SOYMILK, ORIGINAL",2,1,2,"Danone US, LLC",Plant Based Milk,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
413146,25293602083,SOYMILK,3,1,2,WWF Operating Company,Plant Based Milk,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
922706,25583115897,PLANT-BASED BURGER,3,3,1,"Turtle Island Foods, Inc.",Other Meats,Refrigerator-Freezer,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
484756,25600089200,"TASTYKAKE, KANDY KAKES, FALL KARROT KAKE",2,2,2,Tasty Baking Company,"Cakes, Cupcakes, Snack Cakes",Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
381240,26662753283,CHERRY PEPPERS SLICES,2,0,1,Casa Imports Inc.,"Pickles, Olives, Peppers & Relishes",Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
1003835,27000419229,"STRAWBERRY GEL SNACK, STRAWBERRY",2,1,1,"Conagra Brands, Inc.","Gelatin, Gels, Pectins & Desserts",Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
945258,27000420492,"RED, WHITE & BLUE STRAWBERRY, BERRY BLUE JUICY GELS, STRAWBERRY, BERRY BLUE",2,1,1,"Conagra Brands, Inc.","Gelatin, Gels, Pectins & Desserts",Pantry,Whole Foods Market,9940 NE Cornell Rd,null,Hillsboro,OR,97124
573230,28029170689,WILD ALASKAN SMOKED SOCKEYE SALMON,3,3,1,TRIDENT SEAFOODS,Fish & Seafood,Chest Freezer,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
764088,28400028073,Lay's Sour Cream & Onion Flavored Potato Chips 2.88 Ounce Plastic Bag,2,2,1,Frito Lay,Snacks,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
765140,28400084468,Lay's Kettle Cooked Sea Salt & Cracked Pepper Flavored Potato chips 8.5 Ounce Plastic Bag,3,1,2,Frito Lay,Snacks,Pantry,Walmart,220 N Adair St,null,Cornelius,OR,97113
997439,28400220538,"TORTILLA CHIPS, FAJITA",2,0,1,Frito-Lay Company,"Chips, Pretzels & Snacks",Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
1051205,28400327206,"ORIGINAL CORN CHIPS, ORIGINAL",2,0,1,Frito-Lay Company,"Chips, Pretzels & Snacks",Pantry,Walmart,220 N Adair St,null,Cornelius,OR,97113
979841,28400432795,"POTATO CHIPS, QUESO CHEESE",2,1,1,Frito-Lay Company,"Chips, Pretzels & Snacks",Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
530108,28435398967,SODA,1,2,1,"Wis-Pak, Inc.",Water,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
503086,29000019164,"PLANTERS, HONEY NUT",1,2,1,Nabisco Food Company,"Popcorn, Peanuts, Seeds & Related Snacks",Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
1018553,29000024090,"HOT N' SPICY CRISPY COATED PEANUTS, HOT N' SPICY",2,0,1,Nabisco Food Company,"Popcorn, Peanuts, Seeds & Related Snacks",Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
432161,29126150307,"DORVAL, SOUR POWER STRAWS, COTTON CANDY",3,1,2,"Dorval Trading Co., Ltd.",Candy,Pantry,Walmart,220 N Adair St,null,Cornelius,OR,97113
415693,29568100878,POTATO CHIPS,3,2,2,Jcs Inc.,"Chips, Pretzels & Snacks",Pantry,Whole Foods Market,9940 NE Cornell Rd,null,Hillsboro,OR,97124
459886,29800113475,CORNDOGS,3,1,2,Monogram Food Solutions LLC,Frozen Appetizers & Hors D'oeuvres,Refrigerator-Freezer,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
510161,30034083588,PUDDING SNACKS,2,2,1,"Giant Eagle, Inc.",Puddings & Custards,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
415737,30034096625,POPCORN,1,2,1,"Giant Eagle, Inc.","Popcorn, Peanuts, Seeds & Related Snacks",Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
604018,30034919115,"CORN PUFFS, BUTTER",1,2,1,"Giant Eagle, Inc.",Other Snacks,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
942930,30034931858,"ORIGINAL APPLESAUCE, ORIGINAL",3,2,2,"Giant Eagle, Inc.",Wholesome Snacks,Pantry,Walmart,220 N Adair St,null,Cornelius,OR,97113
979439,31000115609,CRISPY CHICKEN,2,1,1,Conagra Frozen Foods,Frozen Appetizers & Hors D'oeuvres,Chest Freezer,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
1054401,31000671051,"SHRIMP WITH PENNE, ASPARAGUS AND BELL PEPPERS IN A CREAMY TOMATO BASIL SAUCE, SHRIMP PENNE & ASPARAGUS",2,2,2,Conagra Frozen Foods,Frozen Dinners & Entrees,Chest Freezer,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
1008811,31146031153,MINESTRONE NU:DLE SOUP,2,2,1,"Nong Shim Co., Ltd.",Other Soups,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
503282,31290110490,ASSORTED MILK CHOCOLATES,2,2,2,"Godiva Chocolatier, Inc.",Chocolate,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
863404,31919005008,"LOW GLYCEMIC GRAPE SPREAD, GRAPE",1,1,1,"Fifty-50 Foods, Inc.","Jam, Jelly & Fruit Spreads",Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
536359,32601901400,ORGANIC SPRING MIX,2,1,2,"Natural Selection Foods, LLC",Pre-Packaged Fruit & Vegetables,Refrigerator,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
405553,32601902834,"EARTHBOUND FARM, ORGANIC KALE CAESAR BOWL WITH SPICY LIGHT CAESAR DRESSING",2,0,1,WWF Operating Company,"Pickles, Olives, Peppers & Relishes",Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
507466,32971253994,FISH BALLS,3,2,2,Venus Foods Inc.,Fish & Seafood,Chest Freezer,Walmart,220 N Adair St,null,Cornelius,OR,97113
550959,33600023254,GRANULATED BROTH & SEASONING BOUILLON,1,2,1,HERB-OX,"Seasoning Mixes, Salts, Marinades & Tenderizers",Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
381538,33757084504,PEAS AND CARROTS,1,1,1,Citadel Enterprises Inc.,Canned Vegetables,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
1083239,33776100872,"CRUNCHY PEANUT & COCONUT OIL SPREAD, CRUNCHY",3,1,2,Pinnacle Foods Group LLC,Nut & Seed Butters,Pantry,Walmart,220 N Adair St,null,Cornelius,OR,97113
723792,34000445530,REESE'S BAKING CUPS AND REESE'S PIECES CANDY,1,2,1,REESE'S,Candy,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
554942,34000666522,WHITE CREME PEANUT BUTTER HEART,3,2,2,REESE'S,Candy,Pantry,Whole Foods Market,9940 NE Cornell Rd,null,Hillsboro,OR,97124
987843,34500446136,"BABY SWISS CHEESE DELI THIN SLICES, BABY SWISS",3,3,1,"Land O'Lakes, Inc.",Cheese,Refrigerator,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
525268,35032852044,ITALIAN-STYLE SPECIALTIES MADE WITH ALL-NATURAL* INGREDIENTS,2,0,1,NATURE'S DELI,"Pepperoni, Salami & Cold Cuts",Refrigerator,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
448181,35243539802,CITY HAM,2,0,1,Burgers' Ozark Country Cured Hams,"Pepperoni, Salami & Cold Cuts",Refrigerator,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
441296,35826091192,CHEDDAR CHEESE CUBES,2,0,1,Food Town Stores Inc.,Cheese,Refrigerator,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
820036,36192122961,"CINNAMON APPLE SAUCE, CINNAMON APPLE",1,1,1,Santa Cruz Natural,Wholesome Snacks,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
581832,36192150070,JUICE BEVERAGE,1,2,1,Santa Cruz Natural,"Fruit & Vegetable Juice, Nectars & Fruit Drinks",Refrigerator,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
839342,36200430446,"CREAMY BASIL ALFREDO WITH AGED PARMESAN CHEESE SAUCE, CREAMY BASIL ALFREDO",3,1,2,"Mizkan America, Inc.",Prepared Pasta & Pizza Sauces,Refrigerator,Walmart,220 N Adair St,null,Cornelius,OR,97113
485205,36632011060,"DANNON, LIGHT & FIT, NONFAT GREEK CRUNCH YOGURT & TOPPINGS, STRAWBERRY CHEESECAKE",3,3,1,"The Dannon Company, Inc.",Yogurt,Refrigerator,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
1070363,36632019738,"RASPBERRY NONFAT GREEK YOGURT, RASPBERRY",2,1,1,"Danone US, LLC",Yogurt,Refrigerator,Target,"2295 SE Tualatin Valley Hwy,",null,Hillsboro,OR,97123
969787,36632029362,"BLUEBERRY BLACKBERRY FRUIT ON THE BOTTOM LOWFAT YOGURT, BLUEBERRY, BLACKBERRY",2,1,1,"Danone US, LLC",Yogurt,Refrigerator,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
841362,36632035745,"PRUNE FLAVOR LOWFAT YOGURT DRINK, PRUNE",3,1,2,"Danone US, LLC",Yogurt,Refrigerator,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
860952,36632038500,"VANILLA NONFAT YOGURT, VANILLA",3,1,2,"Danone US, LLC",Yogurt,Refrigerator,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
500535,36800057326,WHOLE MILK,2,2,1,"Topco Associates, Inc.",Milk,Refrigerator,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
470918,36800095199,SWEETENED MULTI-GRAIN CEREAL,2,2,2,"Topco Associates, Inc.",Cereal,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
584861,36800144347,LIGHT NONFAT YOGURT,2,0,1,"Topco Associates, Inc.",Yogurt,Refrigerator,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
582271,36800290099,COBBLER MIX,3,1,2,"Topco Associates, Inc.","Cake, Cookie & Cupcake Mixes",Pantry,Walmart,220 N Adair St,null,Cornelius,OR,97113
659566,36800302297,"PLAIN MINI BAGELS, PLAIN",2,2,1,"Topco Associates, Inc.",Breads & Buns,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
1026035,36800311718,ENRICHED LONG GRAIN WHITE RICE,3,2,2,"Topco Associates, Inc.",Rice,Pantry,Walmart,220 N Adair St,null,Cornelius,OR,97113
500793,36800318663,BEEF BROTH,2,1,1,"Topco Associates, Inc.",Canned Soup,Pantry,Target,"2295 SE Tualatin Valley Hwy,",null,Hillsboro,OR,97123
362632,36800342637,FROSTED STRAWBERRY TOASTER PASTRIES,3,1,2,"Topco Associates, Inc.","Croissants, Sweet Rolls, Muffins & Other Pastries",Pantry,Walmart,220 N Adair St,null,Cornelius,OR,97113
631540,36800363779,"FRUIT PUNCH ARTIFICIALLY FLAVORED SODA, FRUIT PUNCH",3,1,2,"Topco Associates, Inc.",Soda,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
830346,36800411395,"WILD CHERRY FLAVORED JUICE DRINK, WILD CHERRY",1,1,1,"Topco Associates, Inc.","Fruit & Vegetable Juice, Nectars & Fruit Drinks",Refrigerator,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
827398,36800422100,"TOASTED OATS CEREAL, TOASTED OATS",1,1,1,"Topco Associates, Inc.",Cereal,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
1025015,36800446922,"WATERMELON WEDGES CANDIES, WATERMELON WEDGES",2,1,1,"Topco Associates, Inc.",Candy,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
704426,36800457041,"ORIGINAL CLARIFIED BUTTER GHEE, ORIGINAL",1,1,1,"Topco Associates, Inc.",Butter & Spread,Refrigerator,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
724692,36800459021,PULP FREE 100% ORANGE JUICE FROM CONCENTRATE,1,2,1,"Topco Associates, Inc.","Fruit & Vegetable Juice, Nectars & Fruit Drinks",Refrigerator,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
929088,36800472785,"PLANT-BASED CHICK'N FLAVORED GROUND, CHICK'N",1,2,1,"Topco Associates, Inc.",Other Meats,Refrigerator-Freezer,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
582813,36800477537,WHITE AMERICAN SINGLES PASTEURIZED PREPARED CHEESE PRODUCT,3,2,2,"Topco Associates, Inc.",Cheese,Refrigerator,Walmart,220 N Adair St,null,Cornelius,OR,97113
572070,36800836167,CUT YAMS SWEET POTATOES IN LIGHT SYRUP,2,1,1,"Topco Associates, Inc.",Canned Vegetables,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
863688,37100046072,"CRISPY SAUERKRAUT, CRISPY",2,0,1,Seneca Foods Corporation,Canned Vegetables,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
427192,37578617774,"MEDALLION, NACHO CHEESE TORTILLA CHIPS",2,1,1,Shearer's Foods Inc.,"Chips, Pretzels & Snacks",Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
630020,37600241939,"HORMEL, CHILI NO BEANS",2,0,1,Hormel Foods Corporation,Chili & Stew,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
345131,38000000126,Kellogg's Special K Protein Bars Double Chocolate 1.59oz,2,0,1,Kellogg Company US,Cereal/Muesli Bars,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
653412,38000132346,CEREAL,3,3,1,The Kellogg Company,Cereal,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
1058255,38000156670,"STRAWBERRY SHORTCAKE THICK & FLUFFY THICK BELGIAN STYLE WAFFLES, STRAWBERRY SHORTCAKE",2,0,1,The Kellogg Company ,"Frozen Pancakes, Waffles, French Toast & Crepes",Chest Freezer,Walmart,220 N Adair St,null,Cornelius,OR,97113
348051,38000322105,Kellogg's Pop-Tarts Frosted Strawberry 1.83oz,3,1,2,Kellogg Company US,Pies/Pastries - Sweet (Shelf Stable),Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
661262,38000581700,"TOASTER PASTRIES, FROSTED S'MORES",3,2,2,The Kellogg Company,"Croissants, Sweet Rolls, Muffins & Other Pastries",Pantry,Target,"2295 SE Tualatin Valley Hwy,",null,Hillsboro,OR,97123
459476,38232374026,"FESTIVAL FOODS, PICO DE GALLO",2,1,1,Child's Play Inc.,Dips & Salsa,Refrigerator,Whole Foods Market,9940 NE Cornell Rd,null,Hillsboro,OR,97124
476364,38252430047,PLANES SHAPED GUMMIES,2,1,1,DISNEY,Candy,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
548711,38259110546,FAT FREE SOUR CREAM,1,1,1,SE GROCERS,Cream,Refrigerator,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
404996,39217051642,"PAPA'S, ORGANIC 100% WHOLE WHEAT GREEK PITA FLAT BREAD",1,2,1,Maxim's Nutricare Inc,Breads & Buns,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
929240,39632001130,"GARLIC FLAVOR INFUSED OLIVE OIL, GARLIC",2,1,1,Big Five Software,Vegetable & Cooking Oils,Pantry,Target,"2295 SE Tualatin Valley Hwy,",null,Hillsboro,OR,97123
440949,39978006806,FLAGEOLET HERITAGE BEANS,3,1,2,"Bob's Red Mill Natural Foods, Inc.",Vegetable and Lentil Mixes,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
544632,40000458340,CHOCOLATES CANDIES,2,0,1,Mars Chocolate North America LLC,Chocolate,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
677972,40000534518,"CHOCOLATE CANDIES, PEANUT",2,2,2,Mars Chocolate North America LLC,Candy,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
