,productID,UPC,productName,category,brandName
447,757872,16000424135,Betty Crocker Dora and Friends Fruit Flavored Snacks 10 count,Snacks,GENERAL MILLS SALES INC.
448,385810,41235000663,GOURMET SALSA,Dips & Salsa,MRS. RENFRO'S
449,486294,21140428608,RAW JUMBO SHRIMP,Frozen Fish & Seafood,"Winn-Dixie Stores, Inc."
450,464747,688267163913,MANGO CHUNKS IN EXTRA LIGHT SYRUP,Canned Fruit,"Ahold USA, Inc."
451,1088401,70253291272,"HOT COCOA WITH MINI MARSHMALLOWS, MINI MARSHMALLOWS",Powdered Drinks,Nash Finch Company
452,414341,76479683167,"GIULIANO, SWEET SMOKY CHIPOTLE PICKLES","Pickles, Olives, Peppers & Relishes",Giulianos' Specialty Foods
453,931346,882809001491,"MEDIUM SALSA TAQUERA, MEDIUM",Dips & Salsa,Don Pedro's Meats
454,480746,36632028143,NONFAT YOGURT,Yogurt,"The Dannon Company, Inc."
455,885342,36800333772,"BROWN REDUCED SODIUM GRAVY MIX, BROWN",Gravy Mix,"Topco Associates, Inc."
456,1084825,718122357369,"VAN LEEUWEN ARTISAN, ICE CREAM, GINGER, GINGER",Ice Cream & Frozen Yogurt,Ad-Visor
457,793229,620133003640,CHOCOLATE SANDWICH CREME COOKIES,Cookies & Biscuits,KINNIKINNICK FOODS
458,1000707,26400895022,"PLAIN LOWFAT YOGURT, PLAIN",Yogurt,"Darigold, Inc. "
459,450561,78982109387,ICE CREAM,Ice Cream & Frozen Yogurt,"River Valley Foods, Inc."
460,512287,7203672256,POWDERED SUGAR,"Granulated, Brown & Powdered Sugar",Harris-Teeter Inc.
461,992649,44000032586,"GOLDEN SANDWICH COOKIES, GOLDEN",Cookies & Biscuits,Nabisco Biscuit Company
462,738164,85239046241,"CALIFORNIA-STYLE WITH RAISINS, EDAMAME & COCONUT IN A LIME VINAIGRETTE QUINOA SALAD, CALIFORNIA-STYLE",Deli Salads,GOOD & GATHER
463,699086,36800450080,"FLAVORED VANILLA ICE CREAM WITH BROKEN CHOCOLATE SANDWICH COOKIE PIECES, COOKIES 'N CREAM",Ice Cream & Frozen Yogurt,"Topco Associates, Inc."
464,603223,41303081440,"JALAPENO KETTLE-COOKED POTATO CHIPS, JALAPENO","Chips, Pretzels & Snacks","Supervalu, Inc."
465,386877,787359559198,RED BELL PEPPER CORN CHIPS,"Chips, Pretzels & Snacks",Fresh Gourmet Company
466,917594,36800469372,"BUTTER STICKS WITH COCONUT OIL, COCONUT OIL",Butter & Spread,"Topco Associates, Inc."
467,1015797,74570997237,"COCONUT CARAMEL NON-DAIRY FROZEN DESSERT, COCONUT CARAMEL",Other Frozen Desserts,"The Haagen-Dazs Company, Inc."
468,632756,41512134036,SOUR FRUIT SLICES,Candy,FIRST STREET
469,898558,193476003689,PINTO BEANS,Vegetable and Lentil Mixes,"Topco Associates, Inc."
470,495784,41497118106,LEMON & GARLIC MARINADE,"Seasoning Mixes, Salts, Marinades & Tenderizers",WEIS QUALITY
471,579986,10994001358,BEEF JERKY,Other Snacks,SHOPKO MARKET
472,761290,16000142060,Nature Valley Crunchy Peanut Butter Dark Chocolate Granola Bar,Processed Cereal Products,GENERAL MILLS SALES INC.
473,404667,41303018774,"ESSENTIAL EVERYDAY, MUFFIN MIX, BLUEBERRY",Bread & Muffin Mixes,"Supervalu, Inc."
474,1024305,72714004629,"CHEDDAR CHEESE MASHED POTATO SHAPES, CHEDDAR CHEESE","French Fries, Potatoes & Onion Rings","McCain Foods USA, Inc."
475,775664,4656703882,WHOLE PINE NUTS,"Popcorn, Peanuts, Seeds & Related Snacks",Raley's
476,489555,713733176552,RAVIOLI,Pasta by Shape & Type,"Meijer, Inc."
477,458117,11150527866,BIG & BUTTERY CRESCENT ROLLS,Crusts & Dough,ROUNDY'S
478,812636,858717004022,"REVOLUTION FOODS, HAM & CHEDDAR KIT",Lunch Snacks & Combinations,"Revolution Foods, Inc."
479,412018,860294000106,"MANSI, PREMIUM CALAMANSI JUICE DRINK","Fruit & Vegetable Juice, Nectars & Fruit Drinks","Vita Mansi Company, Inc"
480,1027181,17077612241,"TROPICAL FRUIT PROBIOTIC PLANT BASED DRINK, TROPICAL FRUIT",Other Drinks,Lifeway Foods Inc.
481,943286,27000002551,"100% NATURAL PETITE DICED TOMATOES WITH GARLIC & EXTRA VIRGIN OLIVE OIL, GARLIC & EXTRA VIRGIN OLIVE OIL",Tomatoes,"Conagra Brands, Inc."
482,537945,850945002030,WORKOUT SPARKLING ENERGY DRINK,Soda,VUKA
483,933450,41268215782,SEASONED BRUSSELS SPROUTS,Pre-Packaged Fruit & Vegetables,Hannaford Bros. Co.
484,666878,71169730015,"DECORATING ICING, PINK",Baking Decorations & Dessert Toppings,BETTY CROCKER
485,953547,72392014651,"INSTANT PUDDING, CHOCOLATE COVERED STRAWBERRY",Puddings & Custards,The Jel Sert Company
486,411602,855943002051,FRENCH SODA,Soda,"DIABOLO BEVERAGE CO., LLC"
487,950122,79893419084,"ORGANIC UNFILTERED APPLE CIDER 100% JUICE, APPLE",Other Drinks,Glencourt Inc.
488,609454,16000419780,Cheeseburger Macaroni Hamburger Helper Twin Pack,Dough Based Products / Meals,GENERAL MILLS SALES INC.
489,510840,846548023794,BLUEBERRY YOGURT PRETZELS,"Popcorn, Peanuts, Seeds & Related Snacks",WOODPECKER
490,941658,860000597876,"WILD ALASKAN SALMON BURGERS, SALMON",Frozen Patties and Burgers,Fishmongers of Michigan
491,460043,30223009115,CURRY BOWL WITH WHITE MEAT CHICKEN,Other Deli,"Taylor Fresh Foods, Inc."
492,372033,33698815557,"SUN OF ITALY, CANNELLINI WHITE KIDNEY BEANS",Canned & Bottled Beans,Pastore's Inc.
493,636924,50428517680,MONSTER DECORATING KIT,Baking Decorations & Dessert Toppings,"CVS Pharmacy, Inc."
494,345932,38000734441,KELLOGG MINI-WHEATS BITE SIZE FROSTED 18OZ,Cereals Products - Ready to Eat (Shelf Stable),Kellogg Company US
495,706636,42222293412,"PREMIUM SELECTED APPLEWOOD SMOKED CHICKEN BREAST, APPLEWOOD SMOKED","Pepperoni, Salami & Cold Cuts","Jennie-O Turkey Store, Inc."
496,357832,41497537105,"WEIS, APPLE DAPPLES, SWEETENED MULTI-GRAIN CEREAL",Cereal,"Weis Markets, Inc."
497,664790,22000014993,"STARBURST, FRUIT CHEWS, ORIGINAL, ORIGINAL",Candy,Wm. Wrigley Jr. Company
498,421011,657622216786,ORGANIC HERBAL TEA,Iced & Bottle Tea,HONEST
499,878698,22592446813,"SUMMER STRAWBERRY SPARKLING NATURAL SPRING WATER, SUMMER STRAWBERRY",Water,Nestle Waters North America Inc./ozarka
500,794151,685450657013,DARK CHOCOLATE COVERED COCONUT CHIPS,"Chips, Pretzels & Snacks","SoundWorks, Inc"
501,409930,67312005505,CHOCOLATE CHIP COOKIES SUGAR FREE,Cookies & Biscuits,Voortman Cookies Ltd.
502,1035455,736547337766,"PREMIUM CAVE - AGED GOUDA CHEESE, GOUDA",Cheese,"Emmi Roth USA, Inc."
503,695962,41318580198,"PART-SKIM RICOTTA CHEESE, RICOTTA",Cheese,"Schnuck Markets, Inc."
504,491350,822486124335,FANCY MEDIUM PITTED BLACK OLIVES,"Pickles, Olives, Peppers & Relishes",Independent Marketing Alliance
505,410136,70662060032,RAMEN NOODLE SOUP,All Noodles,Nissin Foods USA Co Inc
506,389836,853434002375,"CHICKPEA, TOMATO & THYME SOUP",Canned Soup,"Fig Food Company, LLC"
507,480947,74175681395,CUT WAX BEANS,Canned Vegetables,Stater Bros. Markets Inc.
508,652874,71464200602,"BOLTHOUSE FARMS, 100% VEGETABLE JUICE","Fruit & Vegetable Juice, Nectars & Fruit Drinks",Wm. Bolthouse Farms Inc.
509,733148,71728058208,WILD MUSHROOM PLANT-BASED SAUSAGE,Other Meats,HIGH PEAKS
510,780782,7412900100262,QUESOS HARD CHEESE WITH CHILE,Cheese,PETACONES
511,842702,24292040285,VIRGINIA BRAND SMOKED HAM,"Pepperoni, Salami & Cold Cuts",Peck Foods Corporation
512,996769,18000426966,"TOASTER PASTRIES, BLUEBERRY",Frozen Appetizers & Hors D'oeuvres,"General Mills, Inc."
513,719774,3013001,"MAPLE & BROWN SUGAR INSTANT OATMEAL, MAPLE & BROWN SUGAR",Cereal,"PEPSICO, INC"
514,598774,658010123921,PLANT-BASED HIGH PROTEIN WEIGHT LOSS BAR,"Snack, Energy & Granola Bars","Garden of Life, Inc."
515,398003,83791070032,POTATO CHIPS,"Chips, Pretzels & Snacks","UTZ Quality Foods, Inc."
516,387900,71524170210,CHIPOTLE SALSA,Dips & Salsa,LAPREFERIDA
517,1016093,21000064113,"ORIGINAL MACARONI & CHEESE DELUXE DINNER, ORIGINAL",Pasta Dinners,Kraft Heinz Foods Company
518,1095511,68274347139,"NATURAL WATERMELON FLAVOR WATER BEVERAGE, WATERMELON",Water,Reine River Studio
519,391891,70516100006,"STEAMED FISH CAKE,READY TO EAT",Fish & Seafood,Yamasa Enterprises Inc.
520,689508,24557011326,"BEEF SUMMER SAUSAGE, BEEF","Sausages, Hotdogs & Brats",ABBYLAND
521,467111,896165002429,ARTICHOKE BURGERS PATTIES,Other Meats,Five Star Foodies
522,545730,719283237712,PEANUT BRITTLE,"Popcorn, Peanuts, Seeds & Related Snacks","Meijer, Inc."
523,891418,51900807466,"APPLEWOOD SMOKED TURKEY BREAST & WHITE TURKEY, APPLEWOOD SMOKED","Pepperoni, Salami & Cold Cuts","Land O'Frost, Inc."
524,399959,22392876421,"PANGASINAN, DRIED SALTED FINLET SCAD (SALAYSALAY)",Fish & Seafood,Fitrite Incorporated
525,451609,74164303908,SIGNATURE GRILL SEASONING,"Seasoning Mixes, Salts, Marinades & Tenderizers","Lowe's Food Stores, Inc."
526,420537,76737100122,"CLEAR FRUIT, CARBONATED WATER BEVERAGES",Water,Ever Fresh Juice Co
527,744126,41303025604,GRADE A FAT FREE CULTURED BUTTERMILK,Milk,"Supervalu, Inc."
528,744612,854025008028,"CHERRY JUICE, CHERRY",Ice Cream & Frozen Yogurt,SNOW CONE
529,851314,632687238706,"CUVEE COFFEE, BLACK & BLUE COLD COFFEE, ORIGINAL, ORIGINAL",Other Drinks,"Tolinco, Inc."
530,477015,53136821148,MARCONA ALMONDS,"Popcorn, Peanuts, Seeds & Related Snacks",THE PEANUT SHOP OF WILLIAMSBURG
531,405228,738912025360,BUFFALO STYLE CHICKEN STRIPS,Frozen Dinners & Entrees,"Overhill Farms, Inc."
532,731422,6921699,HOT BUTTER CHICKEN SPICY CURRY SIMMER SAUCE,"Oriental, Mexican & Ethnic Sauces",PATAK'S
533,996253,18000510672,MINI SNICKER DOODLE COOKIES,Cookies & Biscuits,"General Mills, Inc."
534,454628,11161034964,SALTED ROASTED PISTACHIOS IN SHELL,"Popcorn, Peanuts, Seeds & Related Snacks","Topco Associates, Inc."
535,984887,21130112616,"FLOUR TORTILLAS FAJITA SIZE, FLOUR",Mexican Dinner Mixes,"Safeway, Inc."
536,1028745,28000953034,"WHITE CHOCOLATE & RED CURLS, WHITE CHOCOLATE & RED",Baking Decorations & Dessert Toppings,Nestle USA Inc.
537,560504,842798101473,PETITE DICED TOMATOES,Tomatoes,FREEDOM'S CHOICE
538,956597,41795000035,HALVAH MARBLE,Chocolate,Joyva Corp
539,392753,41250938439,FRUIT COCKTAIL,Canned Fruit,"Meijer, Inc."
540,374917,874896007883,MINI SWEET PEPPERS WITH SNIPPED GREEN BEANS,Pre-Packaged Fruit & Vegetables,PERO
541,468667,24000014584,MIXED VEGETABLES,Canned Vegetables,Del Monte Foods Inc.
542,891700,856155005205,"BLUEBERRY ACAI ORGANIC FRUIT BITES, BLUEBERRY ACAI",Candy,JAMBA
543,754958,26200140544,"SLIM JIM Giant Stick Jalapeno, 0.97 OZ",Meat/Poultry/Other Animals  Prepared/Processed,Conagra Brands
544,477943,77890360675,ITALIAN CLASSIC ORGANIC ORECCHIETTE DURUM SEMOLINA PASTA,Pasta by Shape & Type,"Wegmans Food Markets, Inc."
545,418938,41269306571,HEART CANDY,Candy,R.M. Palmer Co.
546,584521,85239016886,POTATO CHIPS,"Chips, Pretzels & Snacks",Target Stores
547,455339,37295004475,DARK CHOCOLATE COVERED FRUIT BARS,Ice Cream & Frozen Yogurt,The Frut Stix Company
548,397550,21130983810,"SIGNATURE SELECT, WALNUTS COVERED IN DARK CHOCOLATE","Popcorn, Peanuts, Seeds & Related Snacks","Safeway, Inc."
549,502283,13800171139,ASIAN-STYLE POT STICKERS,Frozen Dinners & Entrees,Nestle Usa-Frozen Food Division
550,743618,18894565239,TENDER SWEET PEAS,Canned Vegetables,"Big Y Foods, Inc."
551,665316,75450060690,"CHERRY GELATIN DESSERT, CHERRY","Gelatin, Gels, Pectins & Desserts","Hy-Vee, Inc."
552,969825,36632013323,"CARAMEL APPLE PIE ORIGINAL NONFAT YOGURT, CARAMEL APPLE PIE",Yogurt,"Danone US, LLC"
553,640976,41716130803,"SHREDDED LOW MOISTURE PART-SKIM MOZZARELLA, UNSMOKED PROVOLONE AND CHEDDAR CHEESE, MOZZARELLA, UNSMOKED PROVOLONE AND CHEDDAR",Cheese,Saputo Cheese USA Inc.
554,935994,32251546389,"SOUR CREAM & ONION POTATO CHIPS, SOUR CREAM & ONION","Chips, Pretzels & Snacks",Family Dollar Stores Inc.
555,527008,75450015942,PUMPKIN,Canned Vegetables,"Hy-Vee, Inc."
556,478504,92825105381,INSTANT WHITE RICE,Rice,Brookshire Grocery Company
557,432129,26883261437,"RAYGE, SPEARMINT LEAVES",Candy,Rayge Candy Co. Inc.
558,505050,29200001686,"ANGEL HAIR, WHOLE WHEAT VERMICELLI PRODUCT",Pasta by Shape & Type,American Italian Pasta Company
559,404623,41303031193,"ESSENTIAL EVERYDAY, PRESERVES, PEACH","Jam, Jelly & Fruit Spreads","Supervalu, Inc."
560,837634,70038596219,"PREMIUM ICE CREAM, BELGIUM CHOCOLATE",Ice Cream & Frozen Yogurt,"Associated Wholesale Grocers, Inc."
561,591845,864511000412,"CREAMY PEANUT BUTTER BANANA OATS, CREAMY PEANUT BUTTER BANANA",Cereal,IDEAL OATS
562,388053,731493040104,"CHOCOLATE COCONUT ALMOND CHOCOLATE CHIP ICE CREAM, CHOCOLATE COCONUT ALMOND",Ice Cream & Frozen Yogurt,GRAETERS
563,735226,22000280879,"STRAWBERRY, CHERRY, FRUIT PUNCH & WATERMELON FRUIT CHEWS, STRAWBERRY, CHERRY, FRUIT PUNCH & WATERMELON",Candy,Wm. Wrigley Jr. Company
564,510299,45009014702,CAESAR SALAD WITH DRESSING PACKET,"Pickles, Olives, Peppers & Relishes",Triple 'B' Corporation
565,839652,70038640776,"ORGANIC DRESSING & MARINADE, SOY & GINGER",Salad Dressing & Mayonnaise,"Associated Wholesale Grocers, Inc."
566,624216,79893340098,ORGANIC FAT FREE REFRIED BLACK BEANS,Canned & Bottled Beans,Glencourt Inc.
567,686402,853079005618,"STRAWBERRY APPLE + SWEET POTATO FRUIT AND VEGGIE STRIPS, STRAWBERRY APPLE + SWEET POTATO",Wholesome Snacks,VEGGIE GO'S
568,821038,74683099453,"ROASTED RED PEPPER PASTA SAUCE, ROASTED RED PEPPER",Prepared Pasta & Pizza Sauces,Maple Grove Farms Of Vermont Inc.
569,731796,32251526145,NO BEANS CHILI,Chili & Stew,CHESTNUT HILL
570,909766,818617021970,"TRIM GREENS ORGANIC COLD-PRESSED VEGETABLE & FRUIT JUICE DRINK, TRIM GREENS","Fruit & Vegetable Juice, Nectars & Fruit Drinks","Suja Life, LLC"
571,396996,41449700267,ARTISAN BREAD MIX HAWAIIAN SWEET NO KNEAD,Bread & Muffin Mixes,"Continental Mills, Inc."
572,580992,71421915464,SPICY CHICKEN SANDWICH,Frozen Appetizers & Hors D'oeuvres,ADVANCEPIERRE FOODS
573,462795,78742038919,TOMATO KETCHUP,"Ketchup, Mustard, BBQ & Cheese Sauce","Wal-Mart Stores, Inc."
574,482185,86854060094,BAKED BEANS,Canned & Bottled Beans,Ingles Markets Inc.
575,1005541,17696000108,"SALSA ROJA BEEF TAQUITOS, SALSA ROJA",Frozen Appetizers & Hors D'oeuvres,Kraft Heinz Foods Company
576,443777,78742082189,HOT COCOA MINI CUPCAKES,"Cakes, Cupcakes, Snack Cakes","Wal-Mart Stores, Inc."
577,1036331,856063007629,"KONA COFFEE CAFFEINE FREE MACADAMIA BUTTER, KONA COFFEE",Nut & Seed Butters,"Nut Butter Concepts, LLC"
578,600610,855432004962,SWEET POTATO HUMMUS,Dips & Salsa,LANTANA
579,489483,71279231006,SPRING MIX,Pre-Packaged Fruit & Vegetables,Fresh Express Incorporated
580,985685,21130982783,CARROTS,Pre-Packaged Fruit & Vegetables,"Safeway, Inc."
581,493902,35826028839,"FOOD LION, FAT FREE ITALIAN DRESSING",Salad Dressing & Mayonnaise,Food Town Stores Inc.
582,1017633,681131228442,ORGANIC CACAO POWDER,Baking Decorations & Dessert Toppings,"Wal-Mart Stores, Inc."
583,518192,50428558317,MILK CHOCOLATE HOT COCOA,Powdered Drinks,"CVS Pharmacy, Inc."
584,838010,715141211030,SCRAMBLED EGGS,Eggs & Egg Substitutes,"Eggland's Best, Inc."
585,500768,70662007051,"NISSIN, SOUPER MEAL, RAMEN NOODLE SOUP, CHILI PICANTE CHICKEN WITH LIME",All Noodles,Nissin Foods USA Co Inc
586,377540,41250941378,"MEDIUM EGG NOODLES, ENRICHED NOODLE PRODUCT",All Noodles,"Meijer, Inc."
587,420611,77890388044,CALORIE FREE SPARKLING WATER,Water,"Wegmans Food Markets, Inc."
588,833446,37578617224,"RANCH TORTILLA CHIPS, RANCH","Chips, Pretzels & Snacks",Shearer's Foods LLC
589,658396,60788000880,"PREMIUM JUICE, ORANGE","Fruit & Vegetable Juice, Nectars & Fruit Drinks","Bruno's Supermarkets, Inc."
590,489597,41570057919,ALMONDMILK,Plant Based Milk,Blue Diamond Growers
591,549379,853332003146,MUFFINS,"Croissants, Sweet Rolls, Muffins & Other Pastries",GET FRESH BAKEHOUSE
592,484185,8410111603304,SARDINES IN OLIVE OIL,Fish & Seafood,"Topline Automotive Engineering, Inc"
593,800009,41318221350,LEMON DROPS CANDY,Candy,"Schnuck Markets, Inc."
594,696416,21130127627,"SPICY THREE PEPPER TOPPED HUMMUS, SPICY THREE PEPPER",Dips & Salsa,"Safeway, Inc."
595,619530,70650800169,"GREEN CURRY PASTE, FRESH GREEN CHILIES & SPICES","Oriental, Mexican & Ethnic Sauces",A TASTE OF THAI
596,702822,2362708022,"TRADITIONAL PASTA SAUCE, TRADITIONAL",Prepared Pasta & Pizza Sauces,Festive Finer Foods
597,599835,31903050205,ENHANCED WATER BEVERAGE,Water,Bashas' Markets
598,903074,864800000406,APPLE + PEAR SAUCE,Wholesome Snacks,White Leaf Provisions 
599,553997,25293004306,ALMONDMILK & CASHEWMILK,Plant Based Milk,WWF Operating Company
600,412023,11110002716,DIET BLACK CHERRY SODA,Soda,The Kroger Co.
601,492834,72412000336,"HOLLAND HOUSE, CHAMPAGNE VINEGAR",Other Cooking Sauces,HOLLAND HOUSE
602,862406,39400014638,"FRIJOLES CUBANOS BLACK BEANS IN A RICH SAUCE SEASONED WITH RED AND GREEN BELL PEPPER, GARLIC, AND ONION, FRIJOLES CUBANOS",Canned & Bottled Beans,Bush Brothers & Company 
603,689784,852182002026,"BLACKBERRIES AND BLUEBERRIES BLACK & BLUE CONSERVE, BLACKBERRIES AND BLUEBERRIES","Jam, Jelly & Fruit Spreads",Bonnie'sJams
604,585264,19600922551,GARLIC SHRIMP,Frozen Dinners & Entrees,Pinnacle Foods Group LLC
605,516741,833061001712,SUPER EXTRA LARGE SEASONED PEANUTS,"Popcorn, Peanuts, Seeds & Related Snacks","Cackalacky, Inc."
606,572188,21130101412,TURKEY PINWHEEL SNACK BOX,Lunch Snacks & Combinations,"Safeway, Inc."
607,731692,893536002071,CINNAMON RUGELECH,Frozen Bread & Dough,Gluten Free Bake Shop Inc
608,380199,78742230344,BUTTERMILK PANCAKES,"Frozen Pancakes, Waffles, French Toast & Crepes","Wal-Mart Stores, Inc."
609,378175,688267149979,SINGAPORE STYLE LO MEIN,All Noodles,"Ahold Usa, Inc."
610,959099,77153900198,"MILD NACHO SLICED JALAPENOS, MILD NACHO","Pickles, Olives, Peppers & Relishes",Border Foods Inc.
611,366348,11150227452,"ROUNDY'S, PENGUINS BAKED SNACK CRACKERS, CHEDDAR",Flavored Snack Crackers,ROUNDY'S
612,713602,7789046640,"LEMON LIME SPARKLING WATER, LEMON LIME",Water,"Wegmans Food Markets, Inc."
613,966711,41420122361,"SOFT PEPPERMINT CANDY, PEPPERMINT",Candy,Ferrara Candy Company
614,793425,72036985422,WHITE KIDNEY CANNELLINI BEANS,Canned & Bottled Beans,Harris-Teeter Inc.
615,389403,73230008382,SKINLESS & BONELESS SARDINES IN WATER,Canned Seafood,CROWN PRINCE
616,522007,64563226079,BUDDIES CHICKEN BREAST NUGGETS,Frozen Appetizers & Hors D'oeuvres,YUMMY
617,509969,47677482647,SORBET BAR,Ice Cream & Frozen Yogurt,Dove International
618,407512,732494001064,ORGANIC POPPED CORN,"Popcorn, Peanuts, Seeds & Related Snacks","Cornfields, Inc."
619,1076701,41390050237,"TEMPURA EXTRA CRISPY BATTER MIX, TEMPURA EXTRA CRISPY",Bread & Muffin Mixes,"Kikkoman Sales USA, Inc."
620,965433,629014011613,EASTER COOKIES,Cookies & Biscuits,NOT A BRANDED ITEM
621,615740,90736490106825,"Pork Ham Bone In, Skinless Defatted MBG#401",Meat/Poultry/Other Animals  Unprepared/Unprocessed,Seaboard Foods LLC
622,468307,895716001119,SPICY COCKTAIL ONIONS,"Pickles, Olives, Peppers & Relishes","Joseph's Fine Foods, LLC"
623,374374,27815412002,GENOA SALAMI,"Pepperoni, Salami & Cold Cuts",Armour-Eckrich Meats LLC
624,847018,75094001400,FULLY COOKED WIENERS,"Sausages, Hotdogs & Brats","Land O'Frost, Inc."
625,914272,99900601981,MILK CHOCOLATE,"Popcorn, Peanuts, Seeds & Related Snacks","Ferrero U.S.A., Incorporated"
626,512759,12900003302,FRENCH TWIRL,"Croissants, Sweet Rolls, Muffins & Other Pastries","Specialty Bakers, LLC"
627,376495,41250950509,"MEIJER, SHREDDED MOZZARELLA CHEESE",Cheese,"Meijer, Inc."
628,867052,49539900160,"HUMMUS, JALAPENO",Dips & Salsa,Cascone's Food Products
629,725152,41498191481,CARAMEL NUT DANISH,"Cakes, Cupcakes, Snack Cakes",Aldi-Benner Company
630,926632,21130139347,"VANILLA SANDWICH CREME COOKIES, VANILLA",Cookies & Biscuits,"Safeway, Inc."
631,500974,895557001651,"TABASCO, SPICY CHOCOLATE, SPICY",Chocolate,"THE CHOCOLATE TRAVELER, INC."
632,714358,3035304,"BLUEBERRY ORGANIC WHOLE GRAIN BITES, BLUEBERRY",Cookies & Biscuits,"PEPSICO, INC"
633,873012,24292040254,SMOKED HONEY TURKEY BREAST,"Pepperoni, Salami & Cold Cuts",Peck Foods Corporation
634,636116,891210000146,"SALSA ROJA, MED",Dips & Salsa,TWO HOT MAMAS
635,887270,629859117129,HOT AND SPICY CHICKEN,Frozen Appetizers & Hors D'oeuvres,NOT A BRANDED ITEM
636,528426,22000101037,EXTRA FRUIT SENSATIONS SUGAR FREE GUMS,Chewing Gum & Mints,Wm. Wrigley Jr. Company
637,852216,7203671585,"PEANUT BUTTER DIPPED GRANOLA BARS, PEANUT BUTTER","Snack, Energy & Granola Bars",Harris-Teeter Inc.
638,827310,742365716003,4% SMALL CURD REGULAR CULTURED COTTAGE CHEESE,Cheese,"Danone US, LLC"
639,1008707,72273263246,EXTRA CRISPY GOLD'N WHITE WHOLE KERNEL CORN,Canned Vegetables,"Faribault Foods, Inc."
640,745204,78742347745,"HOLIDAY CHRISTMAS LIGHTS SUGAR COOKIE KIT, HOLIDAY CHRISTMAS LIGHTS",Cookies & Biscuits,"Wal-Mart Stores, Inc."
641,970023,258506205225,"ROAST FLAVOR PORK ROAST, ROAST",Other Meats,HORMEL
642,458555,21130085729,HOT SRIRACHA CHILI SAUCE,"Oriental, Mexican & Ethnic Sauces","Safeway, Inc."
643,1004679,27000379448,ORGANIC CRUSHED TOMATOES,Tomatoes,"Conagra Brands, Inc."
644,534188,492841002426,BLENDED GREEK NONFAT YOGURT,Yogurt,SIMPLY BALANCED
645,1016737,36800385528,"YELLOW DELUXE CAKE MIX, YELLOW","Cake, Cookie & Cupcake Mixes","Topco Associates, Inc."
646,468833,76958623295,"WHOLE FOODS MARKET, SQUISHY FISHIES CANDY",Candy,"Rocky Mountain Foods, Inc."
647,966665,30034089016,EXTRA VIRGIN OLIVE OIL,Vegetable & Cooking Oils,"Giant Eagle, Inc."
648,531665,34952587265,SWEETENED DRIED CRANBERRIES,Wholesome Snacks,Eillien's Candies Inc.
649,842618,847847003579,"ORGANIC ROASTED RED PEPPER HUMMUS, ROASTED RED PEPPER",Dips & Salsa,"Blue Moose of Boulder, LLC "
650,367440,895538003957,"DOCTOR KRACKER, ROBUSTICA FLATS, DELI CRACKERS",Crackers & Biscotti,Kracker Enterprises LLC
651,415846,35900279010,"SANDERS, SANDERS FAVORITES DARK CHOCOLATE SEA SALT CARAMELS",Chocolate,Morley Candy Makers Inc.
652,406076,719283109859,TOMATO KETCHUP REDUCED SUGAR,"Ketchup, Mustard, BBQ & Cheese Sauce","Meijer, Inc."
653,523071,67312006632,BLUEBERRY WAFERS,Cookies & Biscuits,VOORTMAN BAKERY
654,536803,22655715856,TURKEY BURGERS,"Frozen Poultry, Chicken & Turkey","Butterball, LLC"
655,501762,41271019933,GOURMET COFFEE CREAMER,Milk Additives,Dean Foods Company
656,724376,4099100009088,"UNSWEETENED STRAWBERRIES, UNSWEETENED",Frozen Fruit & Fruit Juice Concentrates,SIMPLY NATURE
657,1052513,21000025237,"CHEDDAR & MONTEREY JACK NATURAL CHEESE CUBES, CHEDDAR & MONTEREY JACK",Cheese,Kraft Heinz Foods Company
658,489512,41780003157,PREMIUM POPCORN,"Popcorn, Peanuts, Seeds & Related Snacks","UTZ Quality Foods, Inc."
659,603354,811463031469,"HAM, BACON, PORK SAUSAGE, POTATOES & CHEESE TRIPLE MEAT BOWL, TRIPLE MEAT","Frozen Breakfast Sandwiches, Biscuits & Meals",THE PIONEER WOMAN
660,558951,851266004048,HONEY SWEET STACKERS,"Pickles, Olives, Peppers & Relishes",YEEHAW PICKLE CO
661,442718,71010126189,"SCHMIDT'S, OLD TYME, STONE GROUND 100% WHOLE WHEAT BREAD",Breads & Buns,Schmidt Baking Company
662,543330,39045417283,HOT GHERKINS,"Pickles, Olives, Peppers & Relishes",Carl Kuhne Kg
663,422790,35826084651,SELTZER WATER,Water,Food Town Stores Inc.
664,598384,7078400115,SLICED PEACHES,Frozen Fruit & Fruit Juice Concentrates,"Tops Markets, LLC"
665,533391,614074000745,ORGANIC BREAD,Breads & Buns,Alpine Valley Bread Co.
666,426436,41755001065,APPLE JUICE,"Fruit & Vegetable Juice, Nectars & Fruit Drinks","Langer Juice Company, Inc."
667,1053643,18627568742,"FOUR CHEESE THIN CRUST PIZZA, FOUR CHEESE",Pizza,Kashi International Corporation
668,575728,7789033529,GORDITA STYLE FAJITA TORTILLAS,Mexican Dinner Mixes,"Wegmans Food Markets, Inc."
669,560487,41735065438,ORANGE JUICE,"Fruit & Vegetable Juice, Nectars & Fruit Drinks",Price Chopper Supermarkets
670,948804,36632073167,"PEPPERMINT MOCHA CREAMER SINGLES, PEPPERMINT MOCHA",Milk Additives,"Danone US, LLC"
671,586137,75450161762,COLBY JACK A BLEND OF COLBY AND MONTEREY JACK CHEESES,Cheese,"Hy-Vee, Inc."
